#Acq. time (s)=	15
#Accumulations=	4
#Range (cm-¹)=	50...4000
#Windows=	3
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	5%
#Laser=	532nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	Omar
#Sample=	120523
#Site=	ap
#Title=	mz
#Remark=	5 laser intensity
#Date=	12.05.2023 17:13
#Acquired=	12.05.2023 17:13:03
624.428	554.109
626.156	554.007
627.886	552.573
629.614	561.804
631.342	550.37
633.071	572.935
634.797	573.5
636.526	574.732
638.252	555.964
639.978	573.863
641.705	567.761
643.431	571.66
645.155	570.892
646.88	560.123
648.606	593.355
650.33	571.254
652.053	559.819
653.779	570.384
655.502	569.616
657.224	560.182
658.946	562.747
660.67	573.312
662.392	584.544
664.113	576.443
665.834	571.008
667.556	577.573
669.277	574.138
670.997	568.703
672.716	561.935
674.435	569.167
676.156	567.066
677.875	574.298
679.593	566.863
681.311	559.428
683.029	565.327
684.746	559.225
686.465	582.457
688.182	576.356
689.898	562.921
691.614	563.486
693.33	594.052
695.045	581.284
696.76	574.515
698.475	585.747
700.189	557.646
701.904	561.545
703.619	564.776
705.333	568.675
707.046	572.574
708.759	569.139
710.471	576.371
712.183	567.603
713.895	573.501
715.606	588.733
717.317	579.965
719.028	590.53
720.739	589.095
722.449	590.327
724.159	576.226
725.868	586.125
727.578	580.69
729.286	571.255
730.995	601.154
732.703	592.385
734.409	574.284
736.117	590.849
737.824	590.081
739.531	587.98
741.237	613.878
742.944	587.777
744.65	591.675
746.355	592.241
748.061	588.139
749.766	576.705
751.468	567.27
753.173	591.168
754.877	615.067
756.581	585.632
758.284	593.531
759.987	576.096
761.688	583.328
763.39	591.893
765.092	580.458
766.794	595.024
768.496	573.589
770.195	580.154
771.896	587.386
773.596	578.618
775.296	584.516
776.994	585.748
778.694	586.314
780.393	601.546
782.092	594.777
783.788	584.676
785.487	595.908
787.185	594.473
788.882	597.038
790.578	592.27
792.274	586.836
793.971	569.401
795.666	580.633
797.362	598.531
799.057	593.096
800.751	600.995
802.446	592.894
804.138	604.792
805.833	584.691
807.527	602.589
809.219	597.821
810.912	605.053
812.605	597.618
814.296	596.184
815.989	606.082
817.679	577.314
819.371	585.213
821.06	601.778
822.752	598.343
824.441	598.908
826.131	614.807
827.822	601.372
829.51	618.604
831.199	615.169
832.887	613.735
834.576	610.967
836.262	604.198
837.951	602.097
839.637	615.996
841.323	611.228
843.01	611.126
844.695	599.025
846.382	625.59
848.066	605.488
849.753	612.054
851.436	625.952
853.122	601.184
854.805	608.416
856.488	624.981
858.173	621.547
859.855	618.112
861.539	614.677
863.221	639.242
864.902	637.808
866.585	632.373
868.266	624.938
869.946	627.503
871.628	632.735
873.308	637.967
874.987	633.199
876.668	633.098
878.347	623.663
880.026	639.561
881.704	628.127
883.384	610.692
885.061	613.257
886.739	619.156
888.418	601.054
890.094	625.62
891.771	620.185
893.447	605.417
895.122	611.315
896.799	608.547
898.475	607.779
900.149	618.344
901.824	617.576
903.498	614.808
905.174	614.04
906.847	609.272
908.52	608.504
910.193	611.736
911.866	614.968
913.538	626.199
915.212	616.765
916.883	613.33
918.555	623.895
920.226	631.127
921.896	615.026
923.567	610.258
925.237	620.823
926.907	612.721
928.576	625.953
930.245	615.852
931.914	621.75
933.584	634.316
935.253	623.548
936.92	617.446
938.588	626.011
940.255	620.577
941.922	615.809
943.589	623.041
945.255	634.272
946.921	636.171
948.587	645.403
950.252	672.635
951.917	631.867
953.582	653.765
955.244	637.664
956.909	662.229
958.572	659.461
960.236	647.36
961.899	669.925
963.562	656.49
965.225	673.722
966.887	669.621
968.549	665.519
970.211	656.084
971.872	639.316
973.531	651.215
975.192	647.113
976.852	623.012
978.512	640.911
980.172	641.476
981.831	630.041
983.489	659.273
985.148	638.505
986.806	632.403
988.464	666.302
990.122	648.867
991.778	646.099
993.435	664.664
995.092	658.563
996.749	661.795
998.404	671.027
1000.06	698.925
1001.72	713.491
1003.37	724.056
1005.02	740.621
1006.68	747.186
1008.33	739.085
1009.99	740.317
1011.64	734.882
1013.29	717.447
1014.95	702.012
1016.6	681.911
1018.25	675.81
1019.9	680.375
1021.55	682.94
1023.2	660.839
1024.85	672.737
1026.51	659.969
1028.16	646.534
1029.81	667.766
1031.46	648.331
1033.1	643.563
1034.75	646.795
1036.4	632.694
1038.05	649.259
1039.7	643.158
1041.34	649.723
1042.99	656.955
1044.64	653.52
1046.29	650.085
1047.93	649.984
1049.58	645.883
1051.22	637.114
1052.87	653.013
1054.51	634.245
1056.16	643.477
1057.8	644.709
1059.45	660.607
1061.09	650.506
1062.73	649.738
1064.38	647.636
1066.02	656.202
1067.66	645.434
1069.3	677.332
1070.95	651.897
1072.59	649.796
1074.23	651.028
1075.87	654.926
1077.51	652.825
1079.15	660.724
1080.79	646.622
1082.43	639.187
1084.07	639.086
1085.71	638.318
1087.35	662.883
1088.99	670.115
1090.62	650.013
1092.26	649.912
1093.9	665.144
1095.53	657.043
1097.17	642.274
1098.81	638.173
1100.44	638.738
1102.08	653.97
1103.71	651.202
1105.35	655.101
1106.99	660.333
1108.62	658.231
1110.25	647.463
1111.89	666.028
1113.52	641.927
1115.15	645.825
1116.79	667.057
1118.42	659.623
1120.05	675.521
1121.68	679.42
1123.31	650.652
1124.95	685.217
1126.58	668.449
1128.21	688.347
1129.84	679.579
1131.47	700.144
1133.1	684.043
1134.73	703.942
1136.36	695.174
1137.98	725.072
1139.61	704.971
1141.24	728.869
1142.87	732.768
1144.5	732.666
1146.12	772.565
1147.75	778.464
1149.38	789.029
1151	857.594
1152.63	878.826
1154.26	933.391
1155.88	988.623
1157.51	1016.52
1159.13	1025.75
1160.76	990.986
1162.38	957.551
1164	892.116
1165.63	820.681
1167.25	799.913
1168.87	764.478
1170.49	743.044
1172.12	726.276
1173.74	734.174
1175.36	736.739
1176.98	750.638
1178.6	740.536
1180.22	739.768
1181.84	733
1183.46	748.899
1185.08	774.797
1186.7	753.363
1188.32	773.928
1189.94	771.16
1191.56	785.725
1193.18	779.624
1194.79	769.522
1196.41	722.087
1198.03	737.986
1199.64	743.885
1201.26	728.45
1202.88	724.348
1204.49	730.247
1206.11	719.479
1207.72	694.044
1209.34	707.943
1210.95	710.508
1212.57	723.073
1214.18	737.638
1215.8	703.537
1217.41	714.769
1219.02	696.001
1220.64	691.233
1222.25	675.798
1223.86	665.697
1225.47	665.595
1227.08	643.494
1228.69	652.726
1230.3	667.291
1231.92	652.523
1233.53	677.088
1235.14	646.987
1236.75	657.552
1238.35	645.45
1239.96	660.682
1241.57	667.914
1243.18	639.146
1244.79	656.378
1246.4	646.277
1248.01	645.508
1249.61	641.407
1251.22	663.306
1252.82	687.871
1254.43	672.436
1256.04	662.335
1257.64	678.233
1259.25	662.798
1260.85	672.03
1262.46	674.596
1264.06	669.161
1265.67	665.726
1267.27	671.625
1268.87	680.19
1270.48	670.089
1272.08	669.987
1273.68	679.886
1275.28	658.451
1276.89	692.349
1278.49	663.581
1280.09	665.48
1281.69	678.712
1283.29	664.61
1284.89	679.842
1286.49	659.074
1288.09	664.64
1289.69	670.205
1291.29	678.77
1292.89	668.669
1294.49	672.567
1296.09	686.466
1297.68	679.031
1299.28	668.93
1300.88	672.161
1302.48	678.06
1304.07	679.959
1305.67	667.857
1307.26	665.756
1308.86	674.321
1310.46	668.886
1312.05	662.785
1313.65	679.35
1315.24	671.915
1316.84	667.147
1318.43	660.379
1320.02	674.278
1321.62	666.843
1323.21	676.075
1324.8	663.307
1326.39	661.205
1327.99	661.104
1329.58	671.669
1331.17	646.234
1332.76	659.466
1334.35	652.698
1335.94	657.263
1337.53	662.495
1339.12	656.394
1340.71	664.959
1342.3	658.858
1343.89	674.09
1345.48	658.655
1347.07	651.22
1348.65	662.452
1350.24	635.017
1351.83	666.916
1353.42	674.814
1355	679.38
1356.59	663.278
1358.18	659.177
1359.76	656.409
1361.35	658.307
1362.93	648.872
1364.52	646.771
1366.1	657.336
1367.69	658.568
1369.27	650.467
1370.86	661.699
1372.44	644.93
1374.02	644.829
1375.61	653.394
1377.19	646.626
1378.77	661.858
1380.35	639.757
1381.93	679.655
1383.52	668.887
1385.1	666.119
1386.68	664.018
1388.26	674.583
1389.84	643.148
1391.42	666.38
1393	663.612
1394.58	651.51
1396.16	649.409
1397.74	661.974
1399.31	644.54
1400.89	673.105
1402.47	666.337
1404.05	656.902
1405.63	647.467
1407.2	653.366
1408.78	673.931
1410.36	661.83
1411.93	657.062
1413.51	667.627
1415.08	690.859
1416.66	658.091
1418.23	667.989
1419.81	641.221
1421.38	658.453
1422.95	663.018
1424.53	666.25
1426.1	674.815
1427.68	676.047
1429.25	685.946
1430.82	677.178
1432.39	677.743
1433.96	677.642
1435.54	670.873
1437.11	689.439
1438.68	678.004
1440.25	665.236
1441.82	689.801
1443.39	713.7
1444.96	694.932
1446.53	703.497
1448.1	676.062
1449.67	697.961
1451.23	685.193
1452.8	691.758
1454.37	681.656
1455.94	696.222
1457.5	676.12
1459.07	690.685
1460.64	691.251
1462.21	685.149
1463.77	697.048
1465.34	672.946
1466.9	670.845
1468.47	670.077
1470.03	670.642
1471.6	687.874
1473.16	685.106
1474.72	685.004
1476.29	681.57
1477.85	679.468
1479.42	674.034
1480.98	682.599
1482.54	687.831
1484.1	701.729
1485.66	663.628
1487.23	688.86
1488.79	697.425
1490.35	703.324
1491.91	691.889
1493.47	709.121
1495.03	702.353
1496.59	706.918
1498.15	726.816
1499.71	710.715
1501.27	728.614
1502.83	741.845
1504.39	736.411
1505.94	756.976
1507.5	762.208
1509.06	789.44
1510.62	815.338
1512.17	828.57
1513.73	868.469
1515.29	909.701
1516.84	986.266
1518.4	1004.83
1519.95	1060.06
1521.51	1089.3
1523.06	1135.86
1524.62	1153.76
1526.17	1146.99
1527.72	1156.22
1529.28	1126.12
1530.83	1101.35
1532.38	1017.92
1533.94	993.15
1535.49	923.049
1537.04	878.947
1538.59	830.179
1540.15	822.745
1541.7	787.976
1543.25	764.542
1544.8	763.774
1546.35	762.339
1547.9	740.237
1549.45	738.136
1551	724.035
1552.55	725.266
1554.1	697.165
1555.65	694.397
1557.19	686.962
1558.74	692.861
1560.29	696.093
1561.84	677.325
1563.38	699.223
1564.93	686.455
1566.48	677.687
1568.02	674.252
1569.57	702.151
1571.12	678.049
1572.66	685.281
1574.2	664.513
1575.75	677.078
1577.3	691.644
1578.84	663.542
1580.38	687.441
1581.93	675.339
1583.47	673.238
1585.01	666.47
1586.56	659.035
1588.1	660.267
1589.64	658.832
1591.18	670.064
1592.72	677.963
1594.27	660.528
1595.81	674.426
1597.35	650.325
1598.89	659.557
1600.43	666.122
1601.97	672.688
1603.51	669.253
1605.05	674.485
1606.59	668.27
1608.12	664.504
1609.66	645.923
1611.2	666.647
1612.74	653.146
1614.27	647.473
1615.81	662.212
1617.35	644.417
1618.89	653.246
1620.42	638.177
1621.96	638.695
1623.5	656.214
1625.03	654.969
1626.57	656.472
1628.1	651.291
1629.63	663.63
1631.17	642.016
1632.7	644.426
1634.24	643.449
1635.77	651.528
1637.3	659.522
1638.84	651.843
1640.37	661.235
1641.9	652.523
1643.43	655.563
1644.97	648.356
1646.5	643.89
1648.03	649.187
1649.56	650.798
1651.09	656.751
1652.62	653.161
1654.15	640.685
1655.68	640.461
1657.21	648.614
1658.74	648.987
1660.27	663.065
1661.79	644.689
1663.32	651.063
1664.85	667.427
1666.38	659.662
1667.91	656.096
1669.43	651.195
1670.96	654.086
1672.49	640.298
1674.01	645.146
1675.54	652.781
1677.06	655.415
1678.59	663.854
1680.11	653.021
1681.64	651.686
1683.16	652.874
1684.69	646.069
1686.21	648.607
1687.73	648.879
1689.26	648.627
1690.78	659.422
1692.3	647.31
1693.83	661.193
1695.35	657.496
1696.87	650.535
1698.39	649.569
1699.91	654.299
1701.43	650.488
1702.96	629.681
1704.48	647.12
1706	638.924
1707.52	645.201
1709.04	630.135
1710.55	652.689
1712.07	648.267
1713.59	643.626
1715.11	643.93
1716.63	633.136
1718.15	634.696
1719.66	645.133
1721.18	644.435
1722.7	641.669
1724.21	633.826
1725.73	639.961
1727.25	633.535
1728.76	644.239
1730.28	641.948
1731.8	645.93
1733.31	636.852
1734.82	634.364
1736.34	640.871
1737.85	621.336
1739.37	639.671
1740.88	629.848
1742.39	643.37
1743.91	623.323
1745.42	622.699
1746.93	627.104
1748.45	634.902
1749.96	637.35
1751.47	636.485
1752.98	634.33
1754.49	624.027
1756	632.023
1757.51	625.868
1757.73	624.445
1759.25	637.716
1760.77	643.654
1762.28	616.924
1763.8	627.529
1765.31	625.466
1766.83	625.404
1768.34	632.008
1769.86	638.612
1771.37	627.216
1772.89	635.82
1774.4	627.758
1775.92	621.695
1777.43	631.633
1778.94	622.904
1780.46	654.175
1781.97	639.446
1783.48	626.05
1784.99	630.654
1786.51	635.258
1788.02	641.196
1789.53	623.133
1791.04	633.071
1792.55	641.008
1794.06	608.279
1795.57	638.883
1797.08	624.821
1798.59	635.425
1800.1	636.696
1801.61	619.3
1803.12	620.571
1804.63	613.842
1806.13	645.78
1807.64	624.384
1809.15	610.988
1810.66	630.259
1812.16	637.549
1813.67	641.506
1815.18	634.797
1816.68	634.087
1818.19	629.377
1819.7	639.334
1821.2	637.291
1822.71	636.581
1824.21	630.538
1825.72	621.162
1827.22	629.786
1828.72	635.076
1830.23	630.366
1831.73	647.657
1833.23	616.28
1834.74	612.237
1836.24	618.861
1837.74	615.485
1839.24	623.442
1840.75	620.065
1842.25	634.022
1843.75	629.979
1845.25	635.269
1846.75	629.893
1848.25	613.184
1849.75	636.474
1851.25	632.431
1852.75	617.054
1854.25	625.678
1855.75	616.302
1857.25	627.592
1858.75	621.549
1860.24	612.839
1861.74	616.796
1863.24	631.42
1864.74	627.377
1866.23	628.001
1867.73	629.958
1869.23	629.915
1870.72	620.538
1872.22	619.829
1873.71	623.786
1875.21	617.743
1876.7	633.7
1878.2	610.99
1879.69	610.947
1881.19	620.237
1882.68	634.194
1884.18	642.151
1885.67	630.108
1887.16	636.732
1888.66	629.355
1890.15	623.979
1891.64	631.269
1893.13	638.56
1894.62	627.183
1896.11	631.14
1897.61	620.431
1899.1	629.054
1900.59	633.678
1902.08	624.302
1903.57	624.925
1905.06	620.882
1906.55	654.172
1908.04	634.796
1909.53	611.42
1911.02	634.71
1912.5	627.334
1913.99	625.291
1915.48	609.914
1916.97	618.538
1918.46	630.495
1919.94	639.119
1921.43	618.409
1922.92	629.033
1924.4	630.323
1925.89	636.28
1927.37	639.57
1928.86	637.527
1930.34	625.484
1931.83	624.775
1933.31	622.732
1934.8	642.022
1936.28	641.979
1937.77	637.269
1939.25	632.56
1940.73	613.85
1942.22	614.473
1943.7	623.097
1945.18	626.387
1946.66	641.678
1948.14	619.635
1949.63	627.592
1951.11	617.549
1952.59	634.172
1954.07	620.796
1955.55	636.753
1957.03	618.71
1958.51	604.667
1959.99	612.624
1961.47	614.581
1962.95	609.871
1964.43	623.161
1965.91	599.119
1967.39	617.076
1968.86	620.366
1970.34	629.656
1971.82	631.613
1973.3	638.903
1974.77	624.194
1976.25	616.817
1977.73	638.774
1979.2	604.731
1980.68	624.688
1982.15	617.312
1983.63	629.936
1985.1	603.226
1986.58	621.85
1988.05	619.807
1989.53	623.764
1991	609.054
1992.47	617.678
1993.95	611.635
1995.42	610.925
1996.89	637.549
1998.37	610.839
1999.84	612.129
2001.31	615.419
2002.78	596.043
2004.25	609.333
2005.73	610.624
2007.2	625.914
2008.67	619.204
2010.14	630.495
2011.61	621.785
2013.08	601.742
2014.55	627.032
2016.02	620.323
2017.49	612.28
2018.96	618.903
2020.42	620.86
2021.89	608.151
2023.36	621.441
2024.83	622.065
2026.3	629.355
2027.76	617.312
2029.23	600.602
2030.7	629.226
2032.16	612.516
2033.63	619.14
2035.09	610.43
2036.56	602.387
2038.03	613.677
2039.49	616.301
2040.96	620.258
2042.42	610.882
2043.88	608.839
2045.35	625.462
2046.81	594.753
2048.28	612.043
2049.74	611.333
2051.2	627.29
2052.67	625.247
2054.13	615.871
2055.59	609.161
2057.05	609.118
2058.51	600.409
2059.97	607.699
2061.43	610.322
2062.9	613.613
2064.36	626.903
2065.82	617.527
2067.28	598.817
2068.74	611.441
2070.2	614.731
2071.65	610.688
2073.11	609.312
2074.57	600.602
2076.03	611.892
2077.49	615.183
2078.95	611.806
2080.4	618.43
2081.86	613.054
2083.32	607.677
2084.78	608.301
2086.23	604.258
2087.69	594.881
2089.15	608.172
2090.6	602.129
2092.05	602.086
2093.51	593.376
2094.97	598
2096.42	599.957
2097.87	594.58
2099.33	606.537
2100.78	597.161
2102.24	616.451
2103.69	609.075
2105.14	591.032
2106.6	623.656
2108.05	600.946
2109.5	604.236
2110.95	602.193
2112.4	592.15
2113.86	598.107
2115.31	602.731
2116.76	597.354
2118.21	599.312
2119.66	600.602
2121.11	594.559
2122.56	579.182
2124.01	601.806
2125.46	607.096
2126.91	593.053
2128.35	597.01
2129.8	585.634
2131.25	588.258
2132.7	611.548
2134.15	599.505
2135.59	591.462
2137.04	606.086
2138.49	600.043
2139.94	596
2141.38	589.957
2142.83	599.914
2144.27	595.204
2145.72	599.827
2147.16	595.118
2148.61	601.075
2150.05	598.365
2151.5	594.322
2152.94	585.612
2154.39	591.569
2155.83	582.86
2157.27	596.817
2158.72	595.44
2160.16	598.731
2161.6	596.021
2163.05	600.645
2164.49	599.268
2165.93	584.559
2167.37	604.516
2168.81	611.139
2170.26	603.763
2171.7	595.053
2173.14	589.677
2174.58	586.967
2176.02	618.924
2177.46	574.881
2178.9	602.172
2180.34	601.462
2181.77	590.752
2183.21	594.042
2184.65	588.666
2186.09	601.956
2187.53	582.58
2188.97	603.204
2190.4	606.494
2191.84	601.118
2193.28	601.075
2194.71	604.365
2196.15	587.655
2197.59	578.946
2199.02	598.236
2200.46	585.526
2201.89	606.817
2203.33	588.774
2204.76	593.397
2206.2	584.687
2207.63	585.311
2209.07	573.268
2210.5	586.558
2211.93	597.849
2213.37	584.472
2214.8	573.096
2216.23	564.386
2217.67	577.01
2219.1	576.967
2220.53	578.257
2221.96	577.548
2223.39	570.838
2224.82	581.462
2226.26	572.752
2227.69	581.376
2229.12	564.666
2230.55	560.623
2231.98	571.247
2233.41	571.204
2234.84	561.16
2236.26	566.451
2237.69	562.408
2239.12	569.698
2240.55	555.655
2241.98	572.279
2243.41	564.236
2244.83	553.526
2246.26	559.483
2247.69	563.44
2249.11	575.397
2250.54	565.354
2251.97	562.644
2253.39	563.268
2254.82	559.892
2256.24	577.849
2257.67	553.139
2259.09	548.429
2260.52	551.72
2261.94	563.677
2263.37	560.3
2264.79	562.257
2266.22	575.547
2267.64	568.838
2269.06	557.461
2270.49	561.418
2271.91	554.042
2273.33	552.666
2274.75	569.289
2276.18	561.246
2277.59	543.203
2279.02	560.494
2280.44	553.117
2281.86	555.074
2283.28	544.365
2284.7	562.988
2286.12	579.612
2287.54	569.569
2288.96	569.526
2290.38	571.483
2291.8	561.44
2293.22	550.063
2294.63	557.354
2296.05	569.311
2297.47	556.601
2298.89	563.225
2300.31	561.848
2301.72	577.139
2303.14	559.762
2304.56	570.386
2305.97	569.676
2307.39	576.967
2308.81	555.59
2310.22	566.214
2311.64	576.171
2313.05	558.128
2314.47	586.085
2315.88	567.375
2317.3	561.999
2318.71	568.623
2320.12	584.58
2321.54	571.87
2322.95	550.493
2324.36	568.45
2325.78	571.741
2327.19	579.698
2328.6	565.655
2330.01	575.612
2331.43	553.569
2332.84	564.859
2334.25	562.149
2335.66	569.44
2337.07	553.397
2338.48	575.354
2339.89	549.977
2341.3	562.601
2342.71	565.891
2344.12	556.515
2345.53	570.472
2346.94	562.429
2348.35	563.719
2349.76	553.676
2351.17	559.633
2352.57	562.924
2353.98	554.88
2355.39	556.171
2356.8	552.128
2358.2	544.751
2359.61	540.042
2361.02	547.332
2362.42	553.956
2363.83	566.579
2365.23	554.536
2366.64	549.827
2368.04	557.784
2369.45	561.741
2370.85	553.031
2372.26	568.321
2373.66	555.612
2375.07	538.902
2376.47	536.859
2377.87	530.149
2379.28	534.773
2380.68	537.396
2382.08	556.02
2383.49	530.644
2384.89	559.934
2386.29	545.224
2387.69	527.181
2389.09	523.805
2390.49	536.429
2391.9	539.719
2393.3	536.343
2394.7	527.633
2396.1	539.59
2397.5	533.547
2398.9	536.171
2400.29	540.128
2401.69	538.085
2403.09	540.708
2404.49	539.999
2405.89	543.956
2407.29	533.912
2408.69	529.87
2410.08	517.16
2411.48	519.117
2412.88	522.407
2414.28	540.364
2415.67	534.321
2417.07	525.611
2418.47	517.568
2419.86	548.859
2421.26	552.149
2422.65	538.773
2424.05	526.063
2425.44	536.687
2426.84	527.31
2428.23	539.934
2429.62	529.891
2431.02	547.848
2432.41	523.805
2433.81	528.429
2435.2	546.386
2436.59	533.009
2437.98	539.633
2439.38	562.923
2440.77	545.547
2442.16	540.837
2443.55	549.461
2444.94	552.084
2446.34	539.375
2447.73	527.332
2449.12	551.955
2450.51	538.579
2451.9	548.536
2453.29	549.826
2454.68	536.45
2456.07	544.407
2457.46	530.364
2458.84	536.988
2460.23	540.945
2461.62	548.235
2463.01	544.192
2464.4	548.815
2465.78	530.106
2467.17	536.729
2468.56	532.686
2469.95	548.643
2471.33	565.934
2472.72	539.891
2474.1	551.181
2475.49	543.805
2476.88	546.428
2478.26	542.385
2479.65	555.009
2481.03	538.299
2482.42	548.923
2483.8	536.88
2485.19	550.17
2486.57	536.127
2487.95	541.418
2489.34	540.708
2490.72	544.665
2492.1	546.622
2493.49	539.246
2494.87	524.536
2496.25	556.493
2497.63	541.783
